1983 11 0.073 270.94 25.36 59.42 42.39
1983 12 0.082 274.37 26.06 57.85 41.95
1983 13 0.098 277.91 30.28 54.32 42.30
1983 14 0.115 281.17 35.62 48.45 42.03
1983 15 0.138 284.16 39.95 42.29 41.12
1983 16 0.164 286.40 41.32 42.67 42.00
1983 17 0.195 288.96 44.10 37.17 40.63
1983 18 0.225 291.14 44.23 36.83 40.53
1983 19 0.253 292.48 43.79 40.92 42.35
1983 20 0.277 293.67 41.46 42.55 42.01
1983 21 0.294 294.48 39.44 43.76 41.60
1983 22 0.312 295.07 41.80 44.43 43.12
1983 23 0.320 294.97 42.02 50.00 46.01
1983 24 0.320 294.51 38.53 59.02 48.78
1983 25 0.321 294.37 36.19 65.63 50.91
1983 26 0.324 294.26 35.27 68.96 52.11
1983 27 0.322 294.18 32.48 69.85 51.17
1983 28 0.309 293.72 25.92 74.93 50.42
1983 29 0.286 293.30 16.65 81.02 48.84
1983 30 0.263 292.96 10.42 83.68 47.05
1983 31 0.260 292.82 12.16 83.45 47.81
1983 32 0.272 292.91 20.00 80.05 50.03
1983 33 0.291 293.03 33.29 72.38 52.84
1983 34 0.298 293.18 41.81 60.46 51.13
1983 35 0.304 293.47 51.05 40.79 45.92
1983 36 0.294 292.33 52.97 36.77 44.87
1983 37 0.275 291.12 52.12 35.53 43.82
1983 38 0.255 289.51 50.61 34.21 42.41
1983 39 0.232 287.21 48.68 39.33 44.00
1983 40 0.211 285.65 49.14 34.47 41.81
1983 41 0.186 283.09 45.93 40.36 43.14
1983 42 0.161 279.87 36.90 54.28 45.59
1983 43 0.134 276.75 30.85 58.94 44.89
1983 44 0.108 273.07 24.89 59.93 42.41
1983 45 0.090 269.65 23.10 63.25 43.17
1983 46 0.075 267.21 22.83 59.33 41.08
1983 47 0.066 264.60 26.18 54.67 40.42
1983 48 0.063 263.00 32.54 52.97 42.75
1983 49 0.057 261.43 32.16 53.45 42.81
1983 50 0.056 260.23 34.69 55.86 45.28
1983 51 0.053 258.83 33.78 56.96 45.37
1983 52 0.050 257.95 31.60 56.35 43.98
1984 01 0.050 258.91 30.42 48.58 39.50
1984 02 0.049 259.66 27.67 46.95 37.31
1984 03 0.050 259.47 27.91 51.28 39.59
1984 04 0.050 259.21 28.92 55.81 42.36
1984 05 0.050 259.24 28.24 61.17 44.70
1984 06 0.049 259.03 25.82 67.49 46.65
1984 07 0.048 259.36 23.18 72.91 48.05
1984 08 0.049 259.49 21.75 81.31 51.53
1984 09 0.050 260.99 19.84 84.81 52.33
1984 10 0.055 264.00 18.69 83.58 51.13
1984 11 0.061 267.50 18.29 77.82 48.06
1984 12 0.070 271.50 18.81 73.46 46.14
1984 13 0.082 276.37 20.36 62.71 41.54
1984 14 0.095 280.73 22.27 50.03 36.15
1984 15 0.112 283.98 23.46 43.21 33.33
1984 16 0.132 286.07 22.25 46.11 34.18
1984 17 0.154 288.00 21.03 47.14 34.08
1984 18 0.178 289.66 18.26 52.06 35.16
1984 19 0.206 291.01 16.61 55.96 36.29
1984 20 0.234 291.87 16.79 60.69 38.74
1984 21 0.262 292.33 20.60 65.10 42.85
1984 22 0.278 292.20 21.73 72.72 47.23
1984 23 0.290 291.95 23.21 79.54 51.38
1984 24 0.299 291.90 24.16 84.52 54.34
1984 25 0.309 292.17 26.93 86.58 56.75
1984 26 0.313 292.22 28.25 88.12 58.18
1984 27 0.319 292.44 30.23 86.23 58.23
1984 28 0.321 292.67 33.06 84.42 58.74
1984 29 0.324 293.21 38.53 81.59 60.06
1984 30 0.323 293.72 44.48 77.08 60.78
1984 31 0.311 293.42 41.68 78.76 60.22
1984 32 0.303 293.24 38.55 77.94 58.25
1984 33 0.294 292.86 35.27 75.40 55.33
1984 34 0.279 291.84 30.86 77.78 54.32
1984 35 0.255 290.19 23.83 83.96 53.89
1984 36 0.227 288.41 17.05 88.49 52.77
1984 37 0.204 287.30 13.04 87.10 50.07
1984 38 0.182 285.74 9.11 87.00 48.05
1984 39 0.157 283.82 4.77 87.14 45.96
1984 40 0.139 281.77 3.47 88.97 46.22
1984 41 0.124 279.41 3.64 88.50 46.07
1984 42 0.113 277.95 5.56 77.15 41.35
1984 43 0.100 275.88 8.41 68.11 38.26
1984 44 0.083 273.29 7.95 60.45 34.20
1984 45 0.072 270.60 9.37 58.16 33.76
1984 46 0.060 268.32 10.40 52.98 31.69
1984 47 0.052 267.14 13.72 40.22 26.97
1984 48 0.048 266.84 18.08 31.92 25.00
1984 49 0.046 267.48 21.77 23.44 22.61
1985 09 0.061 268.54 23.92 44.28 34.10
1985 10 0.062 268.96 20.67 55.05 37.86
1985 11 0.066 270.73 19.21 56.94 38.07
1985 12 0.075 273.59 19.49 59.14 39.32
1985 13 0.090 277.54 22.22 54.90 38.56
1985 14 0.109 281.27 28.20 46.79 37.49
1985 15 0.131 284.25 32.93 41.73 37.33
1985 16 0.155 286.52 33.82 42.65 38.23
1985 17 0.182 288.58 34.81 42.57 38.69
1985 18 0.203 290.18 30.70 48.35 39.53
1985 19 0.230 291.76 29.09 50.00 39.54
1985 20 0.250 292.80 24.99 53.13 39.06
1985 21 0.268 293.36 23.02 55.85 39.44
1985 22 0.279 293.73 21.08 58.23 39.65
1985 23 0.284 293.37 19.35 66.12 42.73
1985 24 0.287 292.91 18.22 75.15 46.68
1985 25 0.293 293.14 19.99 77.78 48.88
1985 26 0.301 293.39 22.41 77.82 50.12
1985 27 0.309 293.76 25.65 74.87 50.26
1985 28 0.312 293.88 28.42 74.60 51.51
1985 29 0.318 294.44 35.05 71.87 53.46
1985 30 0.325 295.23 44.29 64.71 54.50
1985 31 0.333 296.10 51.44 53.94 52.69
1985 32 0.341 296.76 57.35 41.89 49.62
1985 33 0.336 297.01 57.27 26.93 42.10
1985 34 0.322 296.73 53.29 15.52 34.40
1985 35 0.306 295.86 49.85 10.30 30.07
1985 36 0.286 294.06 46.48 13.91 30.19
1985 37 0.264 292.16 43.47 20.92 32.19
1985 38 0.238 290.30 39.06 22.74 30.90
1985 39 0.214 288.00 36.94 28.15 32.55
1985 40 0.189 285.23 34.02 40.81 37.41
1985 41 0.169 282.51 32.51 48.43 40.47
1985 42 0.149 280.26 26.49 50.35 38.42
1985 43 0.134 278.02 27.82 47.44 37.63
1985 44 0.119 275.21 30.56 42.63 36.60
1985 45 0.102 271.86 30.19 47.94 39.07
1985 46 0.076 268.04 22.13 54.95 38.54
1985 47 0.054 265.13 13.18 51.78 32.49
1985 48 0.043 261.99 10.88 56.91 33.90
1985 49 0.039 259.17 12.93 63.08 38.00
1985 50 0.036 256.95 13.53 70.59 42.06
1985 51 0.033 254.87 12.20 73.84 43.02
1985 52 0.031 253.14 12.09 76.27 44.18
1986 01 0.031 252.59 11.33 77.26 44.30
1986 02 0.033 254.00 15.46 74.24 44.85
1986 03 0.034 256.05 18.72 69.06 43.89
1986 04 0.035 257.40 22.39 65.36 43.88
1986 05 0.036 257.90 26.04 68.03 47.03
1986 06 0.037 258.98 25.73 69.09 47.41
1986 07 0.036 261.15 22.92 66.73 44.83
1986 08 0.037 263.71 19.82 63.55 41.68
1986 09 0.039 266.28 17.30 61.62 39.46
1986 10 0.042 269.20 13.85 59.71 36.78
1986 11 0.048 272.90 12.96 50.34 31.65
1986 12 0.058 276.73 12.64 45.05 28.84
1986 13 0.072 280.00 13.67 41.16 27.42
1986 14 0.095 283.53 20.66 30.90 25.78
1986 15 0.123 286.90 27.97 19.42 23.70
1986 16 0.155 289.45 33.67 15.66 24.67
1986 17 0.196 291.66 42.37 12.12 27.24
1986 18 0.243 293.70 52.01 12.19 32.10
1986 19 0.276 295.23 54.84 12.88 33.86
1986 20 0.304 296.52 54.74 12.55 33.65
1986 21 0.326 297.60 56.47 10.67 33.57
1986 22 0.345 298.20 60.81 11.32 36.07
1986 23 0.352 298.57 60.65 11.53 36.09
1986 24 0.352 298.70 57.40 11.97 34.69
1986 25 0.355 298.83 56.00 14.29 35.14
1986 26 0.350 298.43 51.22 21.61 36.42
1986 27 0.346 297.51 47.47 33.91 40.69
1986 28 0.338 296.95 44.53 42.51 43.52
1986 29 0.334 296.97 44.85 45.63 45.24
1986 30 0.334 296.82 49.47 48.48 48.98
1986 31 0.327 296.26 48.95 52.22 50.59
1986 32 0.320 294.98 45.97 61.08 53.52
1986 33 0.316 294.41 45.89 58.19 52.04
1986 34 0.305 293.29 44.32 59.81 52.06
1986 35 0.295 292.16 44.31 58.91 51.61
1986 36 0.280 290.61 43.05 60.00 51.53
1986 37 0.269 288.64 45.68 69.55 57.61
1986 38 0.255 286.47 46.82 77.53 62.17
1986 39 0.237 284.41 47.68 80.09 63.88
1986 40 0.217 282.66 48.31 78.16 63.23
1986 41 0.196 281.50 47.68 62.71 55.20
1986 42 0.172 280.31 41.45 49.92 45.69
1986 43 0.143 278.58 34.45 41.88 38.17
1986 44 0.108 275.67 22.45 38.82 30.63
1986 45 0.084 273.39 15.72 36.61 26.16
1986 46 0.065 271.76 11.16 30.06 20.61
1986 47 0.051 269.60 8.85 26.67 17.76
1986 48 0.042 267.67 7.23 27.80 17.52
1986 49 0.035 265.71 5.87 31.87 18.87
1986 50 0.034 262.93 6.85 42.18 24.51
1986 51 0.033 260.20 7.75 50.16 28.95
1986 52 0.034 258.07 10.42 55.29 32.85
1987 01 0.033 256.68 9.52 58.75 34.13
1987 02 0.034 256.40 9.41 62.63 36.02
1987 03 0.036 256.37 11.00 66.64 38.82
1987 04 0.035 256.62 10.51 68.40 39.46
1987 05 0.033 256.56 9.26 73.98 41.62
1987 06 0.033 256.72 9.63 78.70 44.17
1987 07 0.036 257.55 11.47 81.99 46.73
1987 08 0.039 258.45 13.12 86.48 49.80
1987 09 0.041 260.01 12.29 89.77 51.03
1987 10 0.043 262.03 9.79 93.35 51.57
1987 11 0.046 264.27 7.45 95.59 51.52
1987 12 0.054 267.63 7.44 96.18 51.81
1987 13 0.067 271.29 9.35 95.86 52.60
1987 14 0.083 275.08 12.93 92.72 52.82
1987 15 0.102 278.72 15.17 89.36 52.26
1987 16 0.122 281.91 14.15 85.15 49.65
1987 17 0.143 284.87 13.30 78.77 46.03
1987 18 0.169 287.26 11.76 78.85 45.31
1987 19 0.202 289.01 12.96 80.16 46.56
1987 20 0.237 290.74 17.45 76.24 46.84
1987 21 0.271 292.32 25.00 68.10 46.55
1987 22 0.301 293.28 34.14 64.22 49.18
1987 23 0.323 293.74 43.02 63.70 53.36
1987 24 0.341 294.49 50.63 59.98 55.31
1987 25 0.356 295.05 56.06 58.90 57.48
1987 26 0.367 295.27 59.85 58.34 59.09
1987 27 0.369 295.72 60.13 54.14 57.13
1987 28 0.363 296.16 58.37 50.80 54.59
1987 29 0.347 295.97 51.69 56.06 53.88
1987 30 0.325 295.15 43.47 65.72 54.59
1987 31 0.306 293.86 36.38 77.26 56.82
1987 32 0.298 292.82 33.21 84.29 58.75
1987 33 0.289 291.71 30.31 89.62 59.96
1987 34 0.283 290.88 31.18 90.32 60.75
1987 35 0.276 290.02 33.39 86.56 59.97
1987 36 0.271 289.05 37.60 80.63 59.11
1987 37 0.262 287.88 40.06 79.81 59.93
1987 38 0.247 286.53 40.54 76.88 58.71
1987 39 0.229 284.81 41.39 74.36 57.87
1987 40 0.213 283.79 44.78 62.18 53.48
1987 41 0.196 282.26 47.09 52.61 49.85
1987 42 0.172 280.02 39.83 53.80 46.82
1987 43 0.142 277.88 32.32 49.15 40.73
1987 44 0.113 274.74 25.59 47.08 36.33
1987 45 0.091 272.15 21.74 46.13 33.94
1987 46 0.073 269.95 20.38 42.08 31.23
1987 47 0.059 268.10 18.94 34.99 26.97
1987 48 0.049 266.44 18.80 34.09 26.45
1987 49 0.047 265.07 21.57 34.92 28.25
1987 50 0.044 263.85 21.74 37.86 29.80
1987 51 0.041 262.77 20.47 38.28 29.37
1987 52 0.040 261.78 20.03 38.73 29.38
1988 01 0.039 261.20 18.00 37.42 27.71
1988 02 0.039 260.26 16.56 43.64 30.10
1988 03 0.039 259.70 16.46 49.17 32.82
1988 04 0.040 259.80 18.83 51.61 35.22
1988 05 0.043 258.61 22.43 63.18 42.80
1988 06 0.044 258.50 22.46 69.13 45.79
1988 07 0.044 258.32 21.07 76.26 48.67
1988 08 0.045 258.87 19.22 81.56 50.39
1988 09 0.047 260.06 17.68 84.99 51.33
1988 10 0.050 262.15 15.65 87.93 51.79
1988 11 0.054 265.19 13.94 87.08 50.51
1988 12 0.059 268.58 11.80 87.95 49.88
1988 13 0.067 272.39 10.99 85.13 48.06
1988 14 0.081 276.33 11.99 78.85 45.42
1988 15 0.097 279.23 12.60 78.20 45.40
1988 16 0.115 281.81 12.14 77.82 44.98
1988 17 0.140 284.05 13.84 78.00 45.92
1988 18 0.173 286.82 16.40 77.69 47.05
1988 19 0.202 289.20 16.24 75.18 45.71
1988 20 0.229 290.92 16.15 72.93 44.54
1988 21 0.250 291.97 16.80 71.41 44.11
1988 22 0.269 292.79 20.09 68.85 44.47
1988 23 0.286 293.45 25.81 66.53 46.17
1988 24 0.305 294.04 32.57 65.07 48.82
1988 25 0.315 294.17 34.33 68.54 51.43
1988 26 0.325 294.77 37.40 64.60 51.00
1988 27 0.336 295.66 41.86 55.27 48.57
1988 28 0.341 296.02 46.32 52.73 49.52
1988 29 0.340 295.75 48.37 58.41 53.39
1988 30 0.339 295.75 52.57 59.46 56.01
1988 31 0.336 295.55 54.12 59.61 56.87
1988 32 0.329 295.29 52.35 57.74 55.05
1988 33 0.319 294.99 48.20 50.73 49.47
1988 34 0.302 293.96 42.19 50.59 46.39
1988 35 0.284 292.71 38.12 51.10 44.61
1988 36 0.264 291.09 35.27 53.58 44.43
1988 37 0.243 289.60 31.52 56.32 43.92
1988 38 0.218 288.25 26.74 52.21 39.47
1988 39 0.197 286.95 25.24 43.12 34.18
1988 40 0.184 285.64 27.76 34.32 31.04
1988 41 0.164 282.34 27.02 50.34 38.68
1988 42 0.146 279.61 24.64 57.58 41.11
1988 43 0.125 275.65 22.35 69.59 45.97
1988 44 0.102 271.23 18.75 74.46 46.60
1988 45 0.087 267.60 18.04 76.65 47.34
1988 46 0.076 265.20 21.77 72.14 46.96
1988 47 0.065 263.29 23.88 61.90 42.89
1988 48 0.059 262.26 27.25 55.92 41.58
1988 49 0.055 261.54 28.78 52.31 40.55
1988 50 0.051 261.25 28.12 50.61 39.36
1988 51 0.050 261.13 31.19 46.01 38.60
1988 52 0.049 261.31 31.29 41.14 36.21
1989 01 0.049 262.62 30.70 31.71 31.21
1989 02 0.051 264.41 31.03 25.07 28.05
1989 03 0.052 266.33 33.10 18.09 25.60
1989 04 0.056 268.34 39.38 12.72 26.05
1989 05 0.061 269.97 46.03 11.95 28.99
1989 06 0.069 271.85 49.42 10.59 30.01
1989 07 0.077 273.36 51.84 10.50 31.17
1989 08 0.086 275.18 52.74 10.11 31.42
1989 09 0.094 277.14 51.97 9.44 30.70
1989 10 0.105 278.87 53.18 10.43 31.80
1989 11 0.119 280.71 56.31 7.80 32.06
1989 12 0.135 282.34 60.36 13.17 36.76
1989 13 0.153 283.88 65.46 17.43 41.45
1989 14 0.171 285.77 70.31 15.37 42.84
1989 15 0.188 287.60 71.06 14.35 42.71
1989 16 0.203 289.15 65.19 19.06 42.13
1989 17 0.223 290.57 59.87 23.87 41.87
1989 18 0.253 291.84 59.11 30.95 45.03
1989 19 0.281 292.69 58.16 39.05 48.61
1989 20 0.311 293.15 60.17 47.82 54.00
1989 21 0.337 294.13 63.61 46.85 55.23
1989 22 0.346 294.57 62.76 48.99 55.87
1989 23 0.347 294.56 59.29 53.46 56.38
1989 24 0.347 294.76 55.20 54.54 54.87
1989 25 0.347 294.90 51.94 57.80 54.87
1989 26 0.356 295.27 55.19 55.57 55.38
1989 27 0.358 295.46 55.23 54.68 54.95
1989 28 0.347 295.20 49.96 59.43 54.70
1989 29 0.330 294.69 42.97 68.37 55.67
1989 30 0.312 294.14 38.07 74.70 56.38
1989 31 0.310 294.47 39.68 69.69 54.68
1989 32 0.307 294.78 38.48 62.72 50.60
1989 33 0.298 293.99 35.40 63.16 49.28
1989 34 0.292 293.29 36.40 60.70 48.55
1989 35 0.282 292.52 37.61 54.83 46.22
1989 36 0.269 291.23 38.34 52.16 45.25
1989 37 0.248 289.71 35.60 54.95 45.28
1989 38 0.226 287.58 33.05 61.99 47.52
1989 39 0.221 286.70 42.08 46.83 44.46
1989 40 0.217 285.87 54.14 31.55 42.85
1989 41 0.202 284.53 57.52 20.86 39.19
1989 42 0.181 282.48 50.90 24.03 37.46
1989 43 0.164 280.45 52.44 23.63 38.03
1989 44 0.155 279.18 58.77 8.69 33.73
1989 45 0.137 277.45 60.51 6.35 33.43
1989 46 0.110 274.11 55.59 14.55 35.07
1989 47 0.092 270.99 51.41 19.00 35.21
1989 48 0.081 268.75 50.54 22.67 36.60
1989 49 0.074 267.16 49.30 25.22 37.26
1989 50 0.064 264.94 43.40 33.07 38.23
1989 51 0.061 264.00 41.87 32.97 37.42
1989 52 0.062 264.96 43.76 25.23 34.49
1990 01 0.063 266.15 45.87 16.50 31.19
1990 02 0.065 267.27 44.92 13.24 29.08
1990 03 0.068 267.88 46.61 12.28 29.45
1990 04 0.071 269.07 51.17 9.71 30.44
1990 05 0.077 270.62 57.09 9.41 33.25
1990 06 0.083 272.27 60.39 8.30 34.34
1990 07 0.095 273.81 65.48 7.40 36.44
1990 08 0.109 276.15 69.89 3.96 36.93
1990 09 0.124 278.47 73.10 1.17 37.13
1990 10 0.139 280.68 75.59 0.13 37.86
1990 11 0.149 281.64 76.03 1.12 38.58
1990 12 0.158 284.30 75.38 1.37 38.37
1990 13 0.160 286.27 72.62 2.15 37.38
1990 14 0.162 287.37 68.85 4.11 36.48
1990 15 0.167 287.94 61.36 11.77 36.56
1990 16 0.177 288.14 49.84 28.36 39.10
1990 17 0.197 288.82 44.94 39.75 42.34
1990 18 0.231 289.98 47.82 49.12 48.47
1990 19 0.257 290.88 45.71 58.13 51.92
1990 20 0.272 291.52 38.22 65.56 51.89
1990 21 0.276 291.59 28.80 74.06 51.43
1990 22 0.282 291.72 24.70 78.81 51.76
1990 23 0.296 292.28 28.28 77.23 52.75
1990 24 0.314 293.20 35.44 71.77 53.61
1990 25 0.332 294.63 43.48 61.20 52.34
1990 26 0.340 295.19 46.60 57.91 52.26
1990 27 0.346 295.31 49.20 58.37 53.79
1990 28 0.352 295.17 53.95 61.44 57.69
1990 29 0.349 294.84 55.04 67.80 61.42
1990 30 0.341 294.31 55.00 73.69 64.35
1990 31 0.336 294.13 55.43 73.94 64.68
1990 32 0.327 294.33 52.26 68.17 60.21
1990 33 0.313 293.80 45.87 65.80 55.83
1990 34 0.297 292.74 40.72 67.63 54.17
1990 35 0.278 291.52 35.70 67.84 51.77
1990 36 0.260 290.08 34.05 67.39 50.72
1990 37 0.247 288.87 35.17 66.38 50.77
1990 38 0.237 287.75 39.61 59.59 49.60
1990 39 0.228 286.47 46.60 50.22 48.41
1990 40 0.217 285.19 53.41 41.68 47.55
1990 41 0.201 283.74 56.95 32.44 44.69
1990 42 0.175 281.88 45.97 31.54 38.76
1990 43 0.142 278.10 36.95 47.17 42.06
1990 44 0.116 274.93 32.39 46.14 39.27
1990 45 0.097 273.30 31.55 37.56 34.56
1990 46 0.083 271.11 34.66 34.16 34.41
1990 47 0.076 269.36 40.28 27.10 33.69
1990 48 0.069 268.02 42.64 25.26 33.95
1990 49 0.066 266.59 45.38 27.18 36.28
1990 50 0.065 266.07 47.87 27.40 37.64
1990 51 0.066 265.91 51.05 24.40 37.72
1990 52 0.068 266.25 54.69 19.87 37.28
1991 01 0.074 266.83 63.35 13.27 38.31
1991 02 0.080 267.40 65.53 11.56 38.54
1991 03 0.083 267.44 65.57 12.72 39.15
1991 04 0.077 265.44 61.69 25.93 43.81
1991 05 0.068 265.03 51.64 34.58 43.11
1991 06 0.060 266.08 39.14 35.87 37.50
1991 07 0.054 266.20 29.62 42.48 36.05
1991 08 0.051 266.73 24.03 48.54 36.28
1991 09 0.049 267.39 19.88 55.10 37.49
1991 10 0.049 269.06 15.40 59.22 37.31
1991 11 0.051 271.60 12.24 56.37 34.31
1991 12 0.057 274.50 11.28 57.20 34.24
1991 13 0.064 277.22 9.43 57.81 33.62
1991 14 0.069 279.12 5.17 61.39 33.28
1991 15 0.084 281.00 4.84 66.95 35.90
1991 16 0.105 282.68 5.78 74.73 40.26
1991 17 0.129 283.70 7.41 86.00 46.70
1991 18 0.163 285.77 10.66 90.29 50.48
1991 19 0.197 287.78 12.00 90.42 51.21
1991 20 0.231 289.29 15.37 89.41 52.39
1991 21 0.260 290.82 19.75 81.84 50.79
1991 22 0.285 292.07 26.11 74.58 50.34
1991 23 0.310 293.20 36.45 66.75 51.60
1991 24 0.330 294.75 45.37 53.63 49.50
1991 25 0.351 296.10 54.86 42.79 48.82
1991 26 0.360 296.87 58.29 36.42 47.35
1991 27 0.353 296.44 53.96 43.41 48.69
1991 28 0.348 296.02 52.25 50.61 51.43
1991 29 0.339 295.70 49.30 57.42 53.36
1991 30 0.333 295.27 50.76 63.23 56.99
1991 31 0.328 294.90 50.99 65.32 58.16
1991 32 0.323 294.43 49.72 66.33 58.02
1991 33 0.324 294.10 51.82 61.33 56.57
1991 34 0.323 294.03 55.78 50.14 52.96
1991 35 0.318 293.62 58.56 39.23 48.90
1991 36 0.303 292.45 57.64 35.13 46.38
1991 37 0.288 291.45 58.64 30.65 44.65
1991 38 0.273 290.90 60.76 14.51 37.63
1991 39 0.250 289.18 60.36 11.76 36.06
1991 40 0.223 286.89 57.63 17.36 37.50
1991 41 0.194 284.42 52.47 23.13 37.80
1991 42 0.165 280.97 40.44 42.53 41.49
1991 43 0.132 276.82 30.12 59.80 44.96
1991 44 0.099 272.45 19.16 67.18 43.17
1991 45 0.076 268.12 13.44 75.86 44.65
1991 46 0.065 265.52 15.46 71.26 43.36
1991 47 0.059 263.54 20.26 59.97 40.12
1991 48 0.053 262.04 23.45 56.23 39.84
1991 49 0.048 260.75 24.08 55.52 39.80
1991 50 0.049 260.93 27.99 52.30 40.14
1991 51 0.051 262.12 30.98 41.95 36.47
1991 52 0.050 262.58 30.15 36.13 33.14
1992 01 0.051 262.81 31.80 31.61 31.71
1992 02 0.052 263.32 31.62 30.51 31.07
1992 03 0.055 263.91 33.88 29.79 31.83
1992 04 0.056 264.60 37.06 29.76 33.41
1992 05 0.056 263.98 38.10 39.11 38.61
1992 06 0.056 263.57 36.67 47.10 41.88
1992 07 0.059 264.85 35.19 47.92 41.56
1992 08 0.062 266.56 32.82 48.50 40.66
1992 09 0.065 268.26 30.51 50.36 40.43
1992 10 0.066 270.20 26.73 52.90 39.81
1992 11 0.069 272.27 23.72 52.25 37.98
1992 12 0.074 274.43 21.28 57.33 39.30
1992 13 0.082 275.96 20.37 66.03 43.20
1992 14 0.097 278.44 23.68 67.99 45.84
1992 15 0.120 281.82 28.48 62.17 45.33
1992 16 0.152 285.21 34.41 53.98 44.20
1992 17 0.192 288.18 42.91 45.93 44.42
1992 18 0.229 290.19 47.14 47.57 47.35
1992 19 0.259 291.48 47.13 52.31 49.72
1992 20 0.281 293.05 43.67 49.33 46.50
1992 21 0.299 294.14 42.55 46.69 44.62
1992 22 0.316 295.04 45.49 43.75 44.62
1992 23 0.332 295.97 50.37 38.31 44.34
1992 24 0.348 296.58 56.21 34.80 45.51
1992 25 0.361 297.10 60.68 33.27 46.97
1992 26 0.371 297.62 63.97 29.67 46.82
1992 27 0.376 298.16 66.40 25.67 46.03
1992 28 0.378 298.80 69.00 21.95 45.48
1992 29 0.374 299.28 68.65 20.76 44.71
1992 30 0.366 299.53 68.86 20.40 44.63
1992 31 0.356 299.54 66.32 17.83 42.08
1992 32 0.347 299.18 63.45 15.89 39.67
1992 33 0.336 298.45 59.13 10.86 34.99
1992 34 0.319 297.09 53.28 11.94 32.61
1992 35 0.299 295.32 47.92 17.66 32.79
1992 36 0.274 292.75 41.81 31.93 36.87
1992 37 0.248 290.21 36.52 48.34 42.43
1992 38 0.226 288.08 33.90 54.85 44.38
1992 39 0.207 285.48 34.38 64.51 49.45
1992 40 0.192 282.92 37.51 74.33 55.92
1992 41 0.174 280.27 37.97 79.59 58.78
1992 42 0.147 277.80 26.31 80.17 53.24
1992 43 0.114 275.10 17.29 76.57 46.93
1992 44 0.090 272.57 13.35 66.75 40.05
1992 45 0.076 270.43 13.58 59.42 36.50
1992 46 0.064 268.96 15.81 48.56 32.18
1992 47 0.055 267.39 17.20 38.37 27.78
1992 48 0.050 266.48 21.01 33.28 27.14
1992 49 0.046 265.30 22.36 33.46 27.91
1992 50 0.043 264.87 23.20 32.94 28.07
1992 51 0.046 265.12 28.75 27.48 28.11
